id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,playerId,playerName,endX,endY,cardType,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,x_metrica,endX_metrica,y_metrica,endY_metrica,EPV_start,EPV_end,EPV_difference
2268552931.0,523,62,26.0,300,41.5,65.7,66,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.1'}]","[90, 116, 29, 34, 37, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,43194,Josip Ilicic,38.1,48.8,,,,,,,,,,-9.010000000000005,-12.613999999999997,10.676000000000002,-0.8160000000000025,0.0121,0.0118,-0.0002999999999999999
2268552953.0,524,62,30.0,300,43.6,46.0,66,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '60.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 117, 119, 28, 35, 36, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,85070,Marten de Roon,47.9,60.8,,,,,,,,,,-6.783999999999999,-2.225999999999999,-2.719999999999999,7.344000000000001,,,
2268552965.0,837,62,30.0,52,53.7,43.0,66,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[90],True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,323236,Mariano,,,,,,,,,,,,3.922000000000004,,-4.760000000000002,,,,
2268553071.0,526,62,50.0,300,56.2,100.0,66,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.0'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[90, 211, 34, 37, 215]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,141726,Robin Gosens,52.6,88.0,,,,,,,,,,6.572000000000003,2.7560000000000002,34.0,25.840000000000003,0.0135,0.0133,-0.00020000000000000052
2268553077.0,527,62,51.0,300,51.9,89.0,66,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 3, 'displayName': 'TakeOn'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '839'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 53]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,362600,Matteo Pessina,,,,,,,,,,,,2.014000000000003,,26.520000000000003,,,,
2268553065.0,839,62,51.0,52,48.1,11.0,66,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 45, 'displayName': 'Challenge'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '527'}]",[54],False,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,137467,Marco Asensio,,,,,,,,,,,,-2.013999999999996,,-26.52,,,,
2268553081.0,528,62,54.0,300,47.8,94.1,66,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '98.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '50.9'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,362600,Matteo Pessina,50.9,98.9,,,,,,,,,,-2.3320000000000007,0.9540000000000006,29.988,33.25200000000001,0.0112,0.0123,0.0011000000000000003
2268553085.0,529,62,54.0,300,50.9,98.9,66,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '98.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.9'}]","[90, 116, 29, 34, 37, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,141726,Robin Gosens,41.9,98.0,,,,,,,,,,0.9540000000000006,-8.585999999999999,33.25200000000001,32.64,0.0123,0.0096,-0.002700000000000001
2268553091.0,530,62,56.0,300,41.9,98.0,66,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.1'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,100962,Berat Djimsiti,56.8,78.1,,,,,,,,,,-8.585999999999999,7.207999999999991,32.64,19.107999999999997,0.0096,0.0157,0.0060999999999999995
2268553103.0,531,62,57.0,300,56.8,78.1,66,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.0'}]","[90, 116, 29, 34, 37, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,43194,Josip Ilicic,45.9,59.6,,,,,,,,,,7.207999999999991,-4.346000000000004,19.107999999999997,6.527999999999999,0.0157,0.0136,-0.0020999999999999994
2268553137.0,532,62,59.0,300,45.9,59.6,66,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.9'}]","[90, 118, 116, 126, 35, 37, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,85070,Marten de Roon,53.6,10.9,,,,,,,,,,-4.346000000000004,3.8160000000000025,6.527999999999999,-26.588,0.0136,0.0133,-0.0002999999999999999
2268553153.0,533,63,4.0,300,61.6,23.0,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,363652,Joakim Maehle,66.4,34.5,,,,,,,,,,12.295999999999992,17.384,-18.36,-10.540000000000003,0.0177,0.0214,0.0036999999999999984
2268553161.0,534,63,7.0,300,66.7,31.5,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.0'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,43194,Josip Ilicic,72.0,18.0,,,,,,,,,,17.701999999999998,23.319999999999993,-12.579999999999998,-21.759999999999998,0.0213,0.0234,0.002100000000000001
2268553183.0,535,63,8.0,300,73.0,17.9,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}]","[90, 119, 28, 35, 37, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,363652,Joakim Maehle,87.8,4.3,,,,,,,,,,24.379999999999995,40.068,-21.828000000000003,-31.076,,,
2268553191.0,840,63,11.0,52,11.2,96.5,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[92],False,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,296337,Ferland Mendy,,,,,,,,,,,,-41.128,,31.620000000000005,,,,
2268553207.0,841,63,13.0,52,12.9,96.2,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}]","[90, 116, 29, 35, 37, 214, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,296337,Ferland Mendy,19.8,76.9,,,,,,,,,,-39.326,-32.012,31.41600000000001,18.292,0.0055,0.0072,0.0017000000000000001
2268553221.0,842,63,15.0,52,21.2,72.4,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 214, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,31772,Toni Kroos,26.3,68.2,,,,,,,,,,-30.528000000000002,-25.122,15.232000000000006,12.376000000000005,0.0079,0.0093,0.0013999999999999985
2268553231.0,843,63,16.0,52,27.0,67.6,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.6'}]","[90, 116, 29, 34, 36, 214, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,88526,Casemiro,23.1,71.2,,,,,,,,,,-24.38,-28.514,11.967999999999996,14.416000000000004,0.0093,0.0084,-0.0008999999999999998
2268553243.0,844,63,18.0,52,25.7,69.6,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 214, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,31772,Toni Kroos,27.2,51.8,,,,,,,,,,-25.758,-24.168,13.327999999999996,1.2240000000000038,0.0088,0.0095,0.0006999999999999992
2268553267.0,845,63,20.0,52,28.0,50.3,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.0'}]","[90, 116, 29, 35, 37, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,20874,Luka Modric,33.8,24.6,,,,,,,,,,-23.319999999999997,-17.172000000000004,0.20400000000000063,-17.272,0.0095,0.0098,0.0002999999999999999
2268553281.0,846,63,23.0,52,39.0,28.6,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,144511,Lucas Vázquez,55.2,32.4,,,,,,,,,,-11.659999999999997,5.512000000000008,-14.552,-11.968,0.0114,0.0161,0.004699999999999999
2268553309.0,847,63,25.0,52,55.9,27.3,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.7'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,88526,Casemiro,52.7,13.1,,,,,,,,,,6.253999999999991,2.862000000000002,-15.436,-25.092,0.0155,0.0136,-0.0019000000000000006
2268553335.0,848,63,28.0,52,50.8,18.9,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,137467,Marco Asensio,37.3,44.9,,,,,,,,,,0.847999999999999,-13.462000000000003,-21.148000000000003,-3.468,0.0132,0.0115,-0.0017000000000000001
2268553365.0,849,63,32.0,52,45.5,51.9,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.0'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,93206,Raphael Varane,56.0,74.2,,,,,,,,,,-4.769999999999996,6.3600000000000065,1.2920000000000016,16.456000000000003,0.0136,0.0155,0.0019000000000000006
2268553381.0,850,63,36.0,52,67.3,80.8,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '98.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.8'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,82989,Isco,67.8,98.0,,,,,,,,,,18.337999999999994,18.867999999999995,20.943999999999996,32.64,0.0204,0.0181,-0.0023
2268553391.0,851,63,38.0,52,68.4,95.6,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.0'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,296337,Ferland Mendy,74.4,70.8,,,,,,,,,,19.504000000000005,25.864000000000004,31.007999999999996,14.143999999999998,0.0196,0.0293,0.0097
2268553399.0,852,63,40.0,52,74.8,70.2,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.1'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,20874,Luka Modric,84.9,68.1,,,,,,,,,,26.287999999999997,36.994000000000014,13.736000000000004,12.307999999999993,0.0293,0.0546,0.025300000000000003
2268553415.0,853,63,41.0,52,85.1,68.1,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}]","[90, 119, 28, 35, 36, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,323236,Mariano,91.6,76.7,,,,,,,,,,37.206,44.09599999999999,12.307999999999993,18.156,,,
2268553437.0,536,63,42.0,300,8.4,26.6,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 12, 'displayName': 'Clearance'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '11.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}]","[90, 93, 94, 214]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,64075,Rafael Tolói,11.0,21.9,,,,,,,,,,-44.096000000000004,-41.34,-15.911999999999999,-19.108000000000004,,,
2268553427.0,854,63,42.0,52,87.7,77.3,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[90],True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,82989,Isco,,,,,,,,,,,,39.962,,18.564,,,,
2268553443.0,537,63,45.0,300,16.0,13.1,67,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[92],False,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,363652,Joakim Maehle,,,,,,,,,,,,-36.04,,-25.092,,,,
